Billed_Date,month_name,quarter_label,year,Billed_Carrier_Name,Billed_Carrier_Code,Operating_Carrier_Name,Operating_Carrier_Code,Billed_Currency,Ticket_Count,Billed_Amount,Commission_Amount,Billed_Discount,Accepted_Amount,Accepted_Commission,Accepted_Discount,Rejected_Amount,Rejected_Commission,Rejected_Discount,Rejection_Percentage,Billing_Efficiency_Pct
2025-05-17,May,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,253,179325.0,10759.5,2460.0,152279.56,9136.76,2061.77,27045.44,1622.74,398.23,15.08,84.92
2025-04-26,April,Q2,2025,Jet Airways,9W,Star Air,XX,USD,241,74235.0,4454.1,795.0,61942.65,3716.54,652.06,12292.35,737.56,142.94,16.56,83.44
2025-04-19,April,Q2,2025,Air Canada,AC,Star Air,XX,USD,479,158855.0,9531.3,2545.0,134720.65,8083.18,2156.36,24134.35,1448.12,388.64,15.19,84.81
2025-04-19,April,Q2,2025,JetBlue,B6,Star Air,XX,USD,220,324385.0,19463.1,5790.0,276568.87,16594.1,4856.82,47816.14,2869.0,933.18,14.74,85.26
2025-04-26,April,Q2,2025,JetBlue,B6,Star Air,XX,USD,241,365545.0,21932.7,4490.0,306472.0,18388.31,3797.53,59073.0,3544.39,692.47,16.16,83.84
2025-06-07,June,Q2,2025,Air Mauritius,MK,Star Air,XX,USD,229,170740.0,10244.4,2985.0,144856.7,8691.48,2566.97,25883.3,1552.92,418.03,15.16,84.84
2025-06-18,June,Q2,2025,American Airlines,AA,Star Air,XX,USD,724,900240.0,54014.4,13460.0,759102.27,43276.26,11231.8,141137.73,10738.14,2228.2,15.68,84.32
2025-05-17,May,Q2,2025,PIA,PK,Star Air,XX,USD,250,84360.0,5061.6,980.0,72055.6,4323.36,822.89,12304.4,738.24,157.11,14.59,85.41
2025-06-16,June,Q2,2025,Air Mauritius,MK,Star Air,XX,USD,253,171045.0,10262.7,2685.0,145145.95,8708.86,2279.26,25899.05,1553.84,405.74,15.14,84.86
2025-04-19,April,Q2,2025,PIA,PK,Star Air,XX,USD,230,79605.0,4776.3,765.0,68098.99,4085.98,644.87,11506.01,690.32,120.13,14.45,85.55
2025-04-19,April,Q2,2025,Air Mauritius,MK,Star Air,XX,USD,243,187240.0,11234.4,2640.0,160136.34,9608.19,2254.25,27103.66,1626.21,385.75,14.48,85.52
2025-04-26,April,Q2,2025,PIA,PK,Star Air,XX,USD,212,74640.0,4478.4,1090.0,62357.85,3741.54,904.19,12282.15,736.86,185.81,16.46,83.54
2025-06-04,June,Q2,2025,Qantas,QF,Star Air,XX,USD,730,836415.0,50184.9,11035.0,706245.76,41841.69,9195.01,130169.24,8343.21,1839.99,15.56,84.44
2025-05-07,May,Q2,2025,Emirates,EK,Star Air,XX,USD,243,76725.0,4603.5,1310.0,64297.11,3857.81,1097.22,12427.89,745.69,212.78,16.2,83.8
2025-06-07,June,Q2,2025,Air Canada,AC,Star Air,XX,USD,444,134695.0,8081.7,2190.0,114070.18,6844.25,1844.3,20624.82,1237.45,345.7,15.31,84.69
2025-06-07,June,Q2,2025,Emirates,EK,Star Air,XX,USD,241,77335.0,4640.1,1250.0,65257.24,3915.36,1059.5,12077.77,724.74,190.5,15.62,84.38
2025-06-07,June,Q2,2025,American Airlines,AA,Star Air,XX,USD,246,309395.0,18563.7,4665.0,261176.39,15670.53,3938.87,48218.61,2893.17,726.13,15.58,84.42
2025-05-07,May,Q2,2025,British Airways,BA,Star Air,XX,USD,252,140185.0,8411.1,1940.0,118591.02,7115.39,1659.67,21593.98,1295.71,280.33,15.4,84.6
2025-05-17,May,Q2,2025,American Airlines,AA,Star Air,XX,USD,508,600550.0,36033.0,10530.0,507331.19,30439.72,8892.9,93218.81,5593.28,1637.1,15.52,84.48
2025-04-19,April,Q2,2025,Qantas,QF,Star Air,XX,USD,247,220505.0,13230.3,4560.0,184732.02,11083.93,3745.42,35772.98,2146.37,814.58,16.22,83.78
2025-04-19,April,Q2,2025,American Airlines,AA,Star Air,XX,USD,246,312290.0,18737.4,4350.0,261891.72,15713.59,3698.94,50398.28,3023.81,651.06,16.14,83.86
2025-05-17,May,Q2,2025,British Airways,BA,Star Air,XX,USD,250,126590.0,7595.4,2060.0,107183.68,6431.05,1778.69,19406.32,1164.35,281.31,15.33,84.67
2025-06-18,June,Q2,2025,British Airways,BA,Star Air,XX,USD,423,233495.0,14009.7,3405.0,196665.04,11367.91,2895.4,36829.96,2641.79,509.6,15.77,84.23
2025-04-19,April,Q2,2025,British Airways,BA,Star Air,XX,USD,220,119285.0,7157.1,1320.0,101310.47,6078.66,1132.94,17974.53,1078.44,187.06,15.07,84.93
2025-04-26,April,Q2,2025,Air Canada,AC,Star Air,XX,USD,458,155470.0,9328.2,2795.0,131676.65,7900.59,2359.6,23793.36,1427.61,435.4,15.3,84.7
2025-04-26,April,Q2,2025,Emirates,EK,Star Air,XX,USD,707,223795.0,13427.7,3175.0,189255.29,11355.12,2688.35,34539.71,2072.58,486.65,15.43,84.57
2025-04-19,April,Q2,2025,Vietnam Airlines,VN,Star Air,XX,USD,2,2630.0,157.8,115.0,2182.24,130.93,108.94,447.76,26.87,6.06,17.03,82.97
2025-06-04,June,Q2,2025,Vietnam Airlines,VN,Star Air,XX,USD,1,360.0,21.6,0.0,353.04,21.18,0.0,6.96,0.42,0.0,1.93,98.07
2025-06-16,June,Q2,2025,Emirates,EK,Star Air,XX,USD,242,75705.0,4542.3,785.0,64200.96,3851.96,640.23,11504.04,690.34,144.77,15.2,84.8
2025-05-17,May,Q2,2025,Emirates,EK,Star Air,XX,USD,708,234115.0,14046.9,3670.0,197272.87,11836.27,3125.57,36842.13,2210.63,544.43,15.74,84.26
2025-06-18,June,Q2,2025,Emirates,EK,Star Air,XX,USD,462,146915.0,8814.9,2265.0,124968.72,7498.22,1933.32,21946.28,1316.68,331.68,14.94,85.06
2025-06-18,June,Q2,2025,Malaysia Airlines,MH,Star Air,XX,USD,1,480.0,28.8,0.0,382.19,22.93,0.0,97.81,5.87,0.0,20.38,79.62
2025-06-04,June,Q2,2025,PIA,PK,Star Air,XX,USD,243,84275.0,5056.5,1200.0,71113.87,4063.48,1018.04,13161.13,993.02,181.96,15.62,84.38
2025-04-26,April,Q2,2025,Qantas,QF,Star Air,XX,USD,235,303630.0,18217.8,4710.0,258415.71,15021.94,4029.44,45214.29,3195.86,680.56,14.89,85.11
2025-05-17,May,Q2,2025,SIA,SQ,Star Air,XX,USD,254,123545.0,7412.7,2045.0,102981.38,5961.12,1681.69,20563.62,1451.58,363.31,16.64,83.36
2025-05-17,May,Q2,2025,Qantas,QF,Star Air,XX,USD,233,293305.0,17598.3,5430.0,248580.28,14330.93,4456.37,44724.72,3267.37,973.63,15.25,84.75
2025-06-18,June,Q2,2025,Qantas,QF,Star Air,XX,USD,223,281620.0,16897.2,2630.0,239408.26,13896.98,2229.77,42211.74,3000.22,400.23,14.99,85.01
2025-08-05,August,Q3,2025,Air New Zealand,NZ,Star Air,XX,USD,481,284105.0,17046.3,3435.0,241260.9,14475.61,2895.23,42844.1,2570.69,539.77,15.08,84.92
2025-04-19,April,Q2,2025,SriLankan,UL,Star Air,XX,USD,1,720.0,43.2,0.0,646.07,38.76,0.0,73.93,4.44,0.0,10.27,89.73
2025-05-07,May,Q2,2025,American Airlines,AA,Star Air,XX,USD,246,285335.0,17120.1,3480.0,242876.38,12659.44,2993.99,42458.62,4460.66,486.01,14.88,85.12
2025-06-18,June,Q2,2025,Air Canada,AC,Star Air,XX,USD,236,76345.0,4580.7,1150.0,64555.65,3873.35,991.79,11789.35,707.35,158.21,15.44,84.56
2025-08-16,August,Q3,2025,Jet Airways,9W,Star Air,XX,USD,482,140230.0,8413.8,1985.0,118991.88,7139.55,1698.22,21238.12,1274.25,286.78,15.15,84.85
2025-08-16,August,Q3,2025,Air India,AI,Star Air,XX,USD,250,87400.0,5244.0,1385.0,74540.75,4472.49,1167.38,12859.25,771.51,217.62,14.71,85.29
2025-04-19,April,Q2,2025,Emirates,EK,Star Air,XX,USD,239,73375.0,4402.5,1220.0,62203.03,3732.16,1015.86,11171.97,670.34,204.14,15.23,84.77
2025-07-10,July,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,257,175190.0,10511.4,1930.0,148024.92,8881.55,1646.48,27165.08,1629.85,283.52,15.51,84.49
2025-06-07,June,Q2,2025,SIA,SQ,Star Air,XX,USD,265,116170.0,6970.2,1115.0,97995.0,5214.55,951.84,18175.0,1755.65,163.16,15.65,84.35
2025-08-12,August,Q3,2025,JetBlue,B6,Star Air,XX,USD,255,360095.0,21605.7,5505.0,302538.93,18152.32,4662.68,57556.07,3453.38,842.32,15.98,84.02
2025-07-15,July,Q3,2025,JetBlue,B6,Star Air,XX,USD,250,379405.0,22764.3,4925.0,319869.63,19192.17,4274.23,59535.37,3572.13,650.77,15.69,84.31
2025-08-05,August,Q3,2025,Jet Airways,9W,Star Air,XX,USD,253,72340.0,4340.4,1110.0,61783.75,3707.01,974.66,10556.25,633.39,135.34,14.59,85.41
2025-08-16,August,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,240,160115.0,9606.9,1870.0,136477.59,8188.63,1543.78,23637.41,1418.27,326.22,14.76,85.24
2025-08-05,August,Q3,2025,Qantas,QF,Star Air,XX,USD,242,149740.0,8984.4,2765.0,124797.92,7487.89,2223.81,24942.08,1496.51,541.19,16.66,83.34
2025-08-12,August,Q3,2025,Jet Airways,9W,Star Air,XX,USD,228,69570.0,4174.2,1295.0,58200.93,3492.03,1088.78,11369.07,682.17,206.22,16.34,83.66
2025-08-05,August,Q3,2025,Air India,AI,Star Air,XX,USD,246,88080.0,5284.8,1060.0,74896.27,4493.71,921.98,13183.73,791.09,138.02,14.97,85.03
2025-08-12,August,Q3,2025,Qantas,QF,Star Air,XX,USD,246,140010.0,8400.6,2300.0,118693.71,7121.65,1957.5,21316.29,1278.95,342.5,15.22,84.78
2025-07-15,July,Q3,2025,Qantas,QF,Star Air,XX,USD,732,522690.0,31361.4,7225.0,441029.99,26461.93,6187.35,81660.01,4899.47,1037.65,15.62,84.38
2025-08-16,August,Q3,2025,PIA,PK,Star Air,XX,USD,228,71350.0,4281.0,1180.0,60149.51,3609.05,1007.48,11200.49,671.95,172.52,15.7,84.3
2025-07-15,July,Q3,2025,Air India,AI,Star Air,XX,USD,233,84600.0,5076.0,1190.0,71498.74,4289.89,1001.26,13101.26,786.11,188.74,15.49,84.51
2025-08-16,August,Q3,2025,JetBlue,B6,Star Air,XX,USD,234,348520.0,20911.2,4680.0,292211.0,17532.59,3880.39,56309.0,3378.61,799.61,16.16,83.84
2025-08-16,August,Q3,2025,American Airlines,AA,Star Air,XX,USD,513,612955.0,36777.3,9220.0,517627.85,31057.61,7942.29,95327.15,5719.69,1277.71,15.55,84.45
2025-07-10,July,Q3,2025,Qantas,QF,Star Air,XX,USD,499,556025.0,33361.5,8225.0,468686.4,28121.16,6825.71,87338.6,5240.34,1399.29,15.71,84.29
2025-08-16,August,Q3,2025,British Airways,BA,Star Air,XX,USD,246,133965.0,8037.9,1680.0,113774.14,6826.44,1421.63,20190.86,1211.46,258.37,15.07,84.93
2025-07-15,July,Q3,2025,Air New Zealand,NZ,Star Air,XX,USD,241,81770.0,4906.2,1315.0,69330.5,4159.8,1106.16,12439.5,746.4,208.84,15.21,84.79
2025-08-05,August,Q3,2025,SIA,SQ,Star Air,XX,USD,253,109855.0,6591.3,1385.0,93279.35,5596.71,1185.99,16575.65,994.59,199.01,15.09,84.91
2025-07-10,July,Q3,2025,Air India,AI,Star Air,XX,USD,250,75080.0,4504.8,1205.0,63131.91,3787.88,999.21,11948.09,716.92,205.79,15.91,84.09
2025-08-12,August,Q3,2025,Emirates,EK,Star Air,XX,USD,244,77950.0,4677.0,1135.0,64885.05,3893.05,954.57,13064.95,783.95,180.43,16.76,83.24
2025-07-15,July,Q3,2025,SIA,SQ,Star Air,XX,USD,497,224040.0,13442.4,3325.0,189970.73,11398.25,2864.13,34069.27,2044.15,460.87,15.21,84.79
2025-08-12,August,Q3,2025,SIA,SQ,Star Air,XX,USD,247,112910.0,6774.6,1870.0,96173.75,5770.38,1625.1,16736.25,1004.22,244.9,14.82,85.18
2025-08-16,August,Q3,2025,Air Canada,AC,Star Air,XX,USD,221,66295.0,3977.7,885.0,55854.47,3351.19,733.49,10440.53,626.51,151.51,15.75,84.25
2025-08-16,August,Q3,2025,Emirates,EK,Star Air,XX,USD,480,146365.0,8781.9,2025.0,123477.91,7408.59,1704.75,22887.09,1373.31,320.25,15.64,84.36
2025-08-05,August,Q3,2025,Emirates,EK,Star Air,XX,USD,247,71510.0,4290.6,915.0,60492.15,3629.57,784.37,11017.85,661.03,130.63,15.41,84.59
2025-07-15,July,Q3,2025,Vietnam Airlines,VN,Star Air,XX,USD,1,120.0,7.2,0.0,91.19,5.47,0.0,28.81,1.73,0.0,24.01,75.99
2025-07-10,July,Q3,2025,Blue Panorama,BV,Star Air,XX,USD,252,73825.0,4429.5,1250.0,62419.57,3745.16,1065.52,11405.43,684.34,184.48,15.45,84.55
2025-08-05,August,Q3,2025,PIA,PK,Star Air,XX,USD,269,83630.0,5017.8,1145.0,69990.5,4199.36,937.53,13639.5,818.44,207.47,16.31,83.69
2025-07-15,July,Q3,2025,PIA,PK,Star Air,XX,USD,259,85055.0,5103.3,960.0,71656.6,4299.41,817.08,13398.4,803.89,142.92,15.75,84.25
2025-07-10,July,Q3,2025,Air Mauritius,MK,Star Air,XX,USD,252,166805.0,10008.3,2245.0,141626.72,8497.53,1865.83,25178.28,1510.77,379.17,15.09,84.91
2025-08-16,August,Q3,2025,Qantas,QF,Star Air,XX,USD,226,305135.0,18308.1,4140.0,255239.26,15314.33,3471.92,49895.74,2993.77,668.08,16.35,83.65
2025-08-12,August,Q3,2025,Air Canada,AC,Star Air,XX,USD,253,75850.0,4551.0,1065.0,64324.49,3859.42,899.46,11525.51,691.58,165.54,15.2,84.8
2025-08-05,August,Q3,2025,Air Mauritius,MK,Star Air,XX,USD,244,171850.0,10311.0,2760.0,145587.77,8735.23,2365.11,26262.23,1575.77,394.89,15.28,84.72
2025-07-10,July,Q3,2025,American Airlines,AA,Star Air,XX,USD,273,308120.0,18487.2,4645.0,260532.5,15632.01,3872.82,47587.5,2855.19,772.18,15.44,84.56
2025-10-05,October,Q4,2025,Air France,AF,Star Air,XX,USD,239,216570.0,12994.2,8220.0,184360.04,11061.55,2593.85,32209.96,1932.65,5626.15,14.87,85.13
2025-12-02,December,Q4,2025,Jet Airways,9W,Star Air,XX,USD,505,134515.0,8070.9,12820.0,113980.8,6838.92,1483.95,20534.2,1231.98,11336.05,15.27,84.73
2025-10-26,October,Q4,2025,Qantas,QF,Star Air,XX,USD,938,849180.0,50950.8,18790.0,717685.98,43061.26,11731.47,131494.03,7889.54,7058.53,15.48,84.52
2025-11-18,November,Q4,2025,Air New Zealand,NZ,Star Air,XX,USD,482,250250.0,15015.0,2480.0,212785.17,12767.17,2686.3,37464.83,2247.83,-206.3,14.97,85.03
2025-08-05,August,Q3,2025,Air Canada,AC,Star Air,XX,USD,255,79370.0,4762.2,1050.0,66859.75,4011.63,909.96,12510.25,750.57,140.04,15.76,84.24
2025-12-02,December,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,270,163790.0,9827.4,960.0,137522.28,8251.34,1786.78,26267.72,1576.06,-826.78,16.04,83.96
2025-07-10,July,Q3,2025,Emirates,EK,Star Air,XX,USD,250,81630.0,4897.8,1030.0,68943.56,4136.56,860.2,12686.44,761.24,169.8,15.54,84.46
2025-07-10,July,Q3,2025,Air Canada,AC,Star Air,XX,USD,252,76100.0,4566.0,935.0,64504.56,3870.26,817.84,11595.44,695.74,117.16,15.24,84.76
2025-10-05,October,Q4,2025,Air India,AI,Star Air,XX,USD,269,87370.0,5242.2,715.0,74296.9,4457.85,1277.93,13073.1,784.35,-562.93,14.96,85.04
2025-11-29,November,Q4,2025,Air India,AI,Star Air,XX,USD,243,77290.0,4637.4,810.0,64206.89,3852.45,1215.34,13083.11,784.95,-405.34,16.93,83.07
2025-10-24,October,Q4,2025,Qantas,QF,Star Air,XX,USD,950,490095.0,29405.7,13330.0,415384.62,24923.06,7019.76,74710.38,4482.64,6310.24,15.24,84.76
2025-10-24,October,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,244,158065.0,9483.9,9665.0,135005.69,8100.33,1394.47,23059.31,1383.57,8270.53,14.59,85.41
2025-10-24,October,Q4,2025,Air New Zealand,NZ,Star Air,XX,USD,242,76820.0,4609.2,1580.0,65105.38,3906.34,810.34,11714.62,702.86,769.66,15.25,84.75
2025-11-29,November,Q4,2025,Jet Airways,9W,Star Air,XX,USD,249,68130.0,4087.8,13975.0,57965.73,3477.92,1121.75,10164.27,609.88,12853.25,14.92,85.08
2025-10-24,October,Q4,2025,PIA,PK,Star Air,XX,USD,244,82125.0,4927.5,37885.0,68873.84,4132.45,746.12,13251.16,795.05,37138.88,16.14,83.86
2025-11-29,November,Q4,2025,JetBlue,B6,Star Air,XX,USD,228,316805.0,19008.3,4045.0,267970.7,16078.22,5065.55,48834.3,2930.08,-1020.55,15.41,84.59
2025-11-29,November,Q4,2025,PIA,PK,Star Air,XX,USD,237,64800.0,3888.0,35940.0,55446.01,3326.79,842.43,9354.0,561.21,35097.57,14.44,85.56
2025-11-29,November,Q4,2025,American Airlines,AA,Star Air,XX,USD,494,556210.0,33372.6,12410.0,467516.56,28051.02,6411.19,88693.44,5321.58,5998.81,15.95,84.05
2025-11-29,November,Q4,2025,Air Canada,AC,Star Air,XX,USD,229,66275.0,3976.5,730.0,55494.15,3329.53,882.43,10780.86,646.97,-152.43,16.27,83.73
2025-11-29,November,Q4,2025,Emirates,EK,Star Air,XX,USD,477,136575.0,8194.5,2090.0,114565.89,6873.93,1365.48,22009.11,1320.57,724.52,16.12,83.88
2025-10-24,October,Q4,2025,Emirates,EK,Star Air,XX,USD,252,75890.0,4553.4,2400.0,63928.36,3835.66,1052.48,11961.64,717.74,1347.52,15.76,84.24
2025-11-29,November,Q4,2025,Qantas,QF,Star Air,XX,USD,234,329355.0,19761.3,8885.0,278361.64,16701.7,4231.59,50993.36,3059.6,4653.41,15.48,84.52
2026-01-04,January,Q1,2026,Qantas,QF,Star Air,XX,USD,480,476880.0,28612.8,8210.0,403985.06,24239.16,6953.18,72894.94,4373.64,1256.82,15.29,84.71
2026-02-26,February,Q1,2026,Thai Airways International,TG,Star Air,XX,USD,249,165340.0,9920.4,3570.0,139018.32,8341.03,2970.82,26321.69,1579.37,599.18,15.92,84.08
2026-03-05,March,Q1,2026,Qantas,QF,Star Air,XX,USD,1213,627855.0,37671.3,9710.0,531708.36,31902.34,8211.78,96146.64,5768.96,1498.22,15.31,84.69
2026-02-01,February,Q1,2026,Air India,AI,Star Air,XX,USD,228,78275.0,4696.5,545.0,65833.64,3950.06,474.46,12441.36,746.44,70.54,15.89,84.11
2026-01-04,January,Q1,2026,Air India,AI,Star Air,XX,USD,254,81325.0,4879.5,1035.0,69220.02,4153.32,891.1,12104.98,726.18,143.9,14.88,85.12
2026-01-04,January,Q1,2026,Thai Airways International,TG,Star Air,XX,USD,249,153155.0,9189.3,1795.0,129570.23,7774.21,1521.97,23584.77,1415.09,273.03,15.4,84.6
2026-02-01,February,Q1,2026,Air France,AF,Star Air,XX,USD,246,227150.0,13629.0,2700.0,192726.05,11563.54,2307.43,34423.95,2065.46,392.57,15.15,84.85
2026-01-04,January,Q1,2026,Air France,AF,Star Air,XX,USD,226,183115.0,10986.9,2825.0,154242.14,9254.55,2356.59,28872.86,1732.35,468.41,15.77,84.23
2026-01-19,January,Q1,2026,Qantas,QF,Star Air,XX,USD,723,491380.0,29482.8,6440.0,413358.46,24801.51,5467.12,78021.54,4681.29,972.88,15.88,84.12
2026-02-01,February,Q1,2026,Qantas,QF,Star Air,XX,USD,480,422180.0,25330.8,7335.0,356425.2,21385.5,6280.96,65754.8,3945.3,1054.04,15.58,84.42
2026-02-26,February,Q1,2026,JetBlue,B6,Star Air,XX,USD,244,326455.0,19587.3,4565.0,277369.27,16642.11,3801.91,49085.73,2945.19,763.09,15.04,84.96
2026-02-01,February,Q1,2026,PIA,PK,Star Air,XX,USD,247,73200.0,4392.0,780.0,61734.21,3704.06,662.7,11465.79,687.94,117.3,15.66,84.34
2026-01-04,January,Q1,2026,Blue Panorama,BV,Star Air,XX,USD,238,68045.0,4082.7,985.0,58497.86,3509.87,878.74,9547.14,572.83,106.26,14.03,85.97
2026-01-04,January,Q1,2026,PIA,PK,Star Air,XX,USD,234,63900.0,3834.0,800.0,54520.15,3271.25,695.7,9379.85,562.75,104.3,14.68,85.32
2026-02-26,February,Q1,2026,Air India,AI,Star Air,XX,USD,245,62605.0,3756.3,1040.0,53002.55,3180.17,898.87,9602.45,576.13,141.13,15.34,84.66
2026-03-05,March,Q1,2026,SIA,SQ,Star Air,XX,USD,241,106650.0,6399.0,1985.0,90914.16,5454.78,1682.35,15735.84,944.22,302.65,14.75,85.25
2026-02-01,February,Q1,2026,American Airlines,AA,Star Air,XX,USD,236,242905.0,14574.3,2505.0,204336.97,12260.24,2114.94,38568.03,2314.06,390.06,15.88,84.12
2026-02-26,February,Q1,2026,Qantas,QF,Star Air,XX,USD,493,362950.0,21777.0,5250.0,305424.8,18325.55,4463.03,57525.2,3451.45,786.97,15.85,84.15
2026-02-01,February,Q1,2026,Emirates,EK,Star Air,XX,USD,488,137740.0,8264.4,1945.0,116179.36,6970.71,1651.62,21560.64,1293.69,293.38,15.65,84.35
2026-02-01,February,Q1,2026,Air Canada,AC,Star Air,XX,USD,241,64305.0,3858.3,985.0,53884.58,3233.05,790.49,10420.42,625.25,194.51,16.2,83.8
2026-01-04,January,Q1,2026,Emirates,EK,Star Air,XX,USD,493,141910.0,8514.6,2535.0,120376.85,7222.46,2123.25,21533.15,1292.14,411.75,15.17,84.83
2026-02-26,February,Q1,2026,PIA,PK,Star Air,XX,USD,221,62170.0,3730.2,830.0,52074.78,3124.39,700.93,10095.22,605.81,129.07,16.24,83.76
2026-01-04,January,Q1,2026,British Airways,BA,Star Air,XX,USD,248,143895.0,8633.7,2105.0,122183.94,7331.07,1882.07,21711.06,1302.63,222.93,15.09,84.91
2026-01-04,January,Q1,2026,JetBlue,B6,Star Air,XX,USD,250,338260.0,20295.6,6585.0,285046.08,17102.75,5489.93,53213.92,3192.85,1095.07,15.73,84.27
2026-02-26,February,Q1,2026,Blue Panorama,BV,Star Air,XX,USD,226,59810.0,3588.6,805.0,50598.8,3035.89,693.32,9211.2,552.71,111.68,15.4,84.6
2026-02-26,February,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,241,143685.0,8621.1,2870.0,121935.8,7316.16,2413.64,21749.2,1304.94,456.36,15.14,84.86
2026-03-05,March,Q1,2026,Emirates,EK,Star Air,XX,USD,250,71620.0,4297.2,1025.0,60007.98,3600.46,865.28,11612.02,696.74,159.72,16.21,83.79
2026-02-26,February,Q1,2026,Emirates,EK,Star Air,XX,USD,247,67555.0,4053.3,1035.0,57551.19,3453.02,881.05,10003.81,600.28,153.95,14.81,85.19
2026-02-26,February,Q1,2026,Air Canada,AC,Star Air,XX,USD,258,72680.0,4360.8,1270.0,61970.83,3718.26,1067.42,10709.17,642.54,202.58,14.73,85.27
2025-11-22,November,Q4,2025,Jet Airways,9W,Star Air,XX,USD,235,63015.0,3780.9,570.0,52641.69,3158.47,729.18,10373.31,622.43,-159.18,16.46,83.54
2025-10-26,October,Q4,2025,Air France,AF,Star Air,XX,USD,233,218960.0,13137.6,8205.0,184654.35,11079.24,3121.17,34305.65,2058.36,5083.83,15.67,84.33
2025-10-05,October,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,247,158105.0,9486.3,15335.0,131984.71,7919.1,1801.9,26120.29,1567.2,13533.1,16.52,83.48
2025-12-02,December,Q4,2025,Qantas,QF,Star Air,XX,USD,467,312485.0,18749.1,3105.0,266151.71,15969.09,3709.16,46333.29,2780.01,-604.16,14.83,85.17
2025-11-03,November,Q4,2025,Qantas,QF,Star Air,XX,USD,243,137325.0,8239.5,945.0,115736.64,6944.19,1210.91,21588.36,1295.31,-265.91,15.72,84.28
2025-11-22,November,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,240,153675.0,9220.5,6930.0,130853.96,7851.24,1922.67,22821.04,1369.26,5007.33,14.85,85.15
2025-10-05,October,Q4,2025,Qantas,QF,Star Air,XX,USD,943,917830.0,55069.8,13565.0,777253.35,46635.02,12217.08,140576.65,8434.78,1347.92,15.32,84.68
2025-10-29,October,Q4,2025,Air India,AI,Star Air,XX,USD,234,78400.0,4704.0,8595.0,65808.69,3948.55,762.91,12591.31,755.45,7832.09,16.06,83.94
2025-10-26,October,Q4,2025,PIA,PK,Star Air,XX,USD,241,72725.0,4363.5,31710.0,61364.86,3681.86,853.27,11360.14,681.64,30856.73,15.62,84.38
2025-10-26,October,Q4,2025,Blue Panorama,BV,Star Air,XX,USD,241,65180.0,3910.8,15590.0,55230.91,3313.77,848.91,9949.09,597.03,14741.09,15.26,84.74
2025-11-22,November,Q4,2025,JetBlue,B6,Star Air,XX,USD,240,340475.0,20428.5,3180.0,288336.71,17300.18,4127.07,52138.29,3128.32,-947.07,15.31,84.69
2025-11-18,November,Q4,2025,Qantas,QF,Star Air,XX,USD,482,337325.0,20239.5,3325.0,285378.19,17122.69,3669.0,51946.81,3116.81,-344.0,15.4,84.6
2025-10-29,October,Q4,2025,Qantas,QF,Star Air,XX,USD,733,882415.0,52944.9,19980.0,741501.92,44490.15,11452.66,140913.08,8454.75,8527.34,15.97,84.03
2025-10-05,October,Q4,2025,American Airlines,AA,Star Air,XX,USD,223,237130.0,14227.8,2130.0,200508.65,12030.47,2782.03,36621.35,2197.33,-652.03,15.44,84.56
2025-10-26,October,Q4,2025,American Airlines,AA,Star Air,XX,USD,236,262165.0,15729.9,2340.0,220729.78,13243.77,2766.22,41435.22,2486.13,-426.22,15.81,84.19
2025-10-29,October,Q4,2025,American Airlines,AA,Star Air,XX,USD,498,539070.0,32344.2,10245.0,460256.48,27615.49,5556.36,78813.52,4728.71,4688.64,14.62,85.38
2025-11-03,November,Q4,2025,Air Mauritius,MK,Star Air,XX,USD,242,158340.0,9500.4,13905.0,133289.85,7997.35,1857.12,25050.16,1503.05,12047.88,15.82,84.18
2025-11-22,November,Q4,2025,American Airlines,AA,Star Air,XX,USD,244,265800.0,15948.0,2560.0,226971.43,13618.31,3483.23,38828.57,2329.69,-923.23,14.61,85.39
2025-10-05,October,Q4,2025,Emirates,EK,Star Air,XX,USD,479,144555.0,8673.3,1735.0,122548.53,7352.87,2195.09,22006.47,1320.43,-460.09,15.22,84.78
2025-11-22,November,Q4,2025,British Airways,BA,Star Air,XX,USD,241,117435.0,7046.1,1030.0,99633.94,5977.95,1280.77,17801.06,1068.15,-250.77,15.16,84.84
2025-11-03,November,Q4,2025,Emirates,EK,Star Air,XX,USD,242,69615.0,4176.9,870.0,58369.5,3502.26,930.13,11245.5,674.64,-60.13,16.15,83.85
2025-10-05,October,Q4,2025,Blue Panorama,BV,Star Air,XX,USD,223,63410.0,3804.6,10390.0,53372.7,3202.4,875.36,10037.3,602.2,9514.64,15.83,84.17
2025-12-02,December,Q4,2025,SIA,SQ,Star Air,XX,USD,244,103095.0,6185.7,1230.0,88220.45,5293.22,1442.45,14874.55,892.48,-212.45,14.43,85.57
2025-11-22,November,Q4,2025,Qantas,QF,Star Air,XX,USD,476,454090.0,27245.4,8805.0,385045.81,23102.71,5912.52,69044.19,4142.69,2892.48,15.2,84.8
2025-11-18,November,Q4,2025,Emirates,EK,Star Air,XX,USD,238,73725.0,4423.5,670.0,62540.08,3752.37,874.45,11184.92,671.13,-204.45,15.17,84.83
